Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles
138921,,,0,1,1,0,1,1,15,0.127321,0.132726,0,0,0
15576,,,3,0,3,3,0,3,14,0.145886,0.154374,4139,0,0
12718,,,0,2,2,0,3,3,12,0.197032,0.213043,2070,0,0
133768,,,1,0,1,1,0,1,13,0.164613,0.173404,0,0,0
64186,,,0,1,1,0,1,1,13,0.175986,0.189141,0,0,0
121077,,,1,1,2,1,1,2,14,0.161217,0.174828,569.903534,0,0
121718,,,3,1,4,3,1,4,12,0.193769,0.211901,618.86936,0.166667,1
24832,,,0,1,1,0,1,1,14,0.15767,0.169916,0,0,0
23067,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
126417,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
25554,,,0,2,2,0,2,2,13,0.183096,0.19812,1158.948837,0,0
25774,,,0,6,6,0,6,6,13,0.172756,0.18798,9119.611983,0,0
11636,,,5,0,5,5,0,5,13,0.167124,0.180501,10614.637369,0,0
137434,,,0,2,2,0,2,2,14,0.161393,0.175144,2994.252694,0,0
10232,,,2,0,2,2,0,2,15,0.139471,0.148283,1024.701729,0,0
100699,,,7,0,7,7,0,7,13,0.18373,0.200056,9913.496257,0,0
7336,,,0,2,2,0,2,2,13,0.16404,0.175872,193.006391,0,0
139662,,,6,0,6,6,0,6,12,0.180684,0.19721,5000.565725,0,0
61439,,,0,3,3,0,3,3,12,0.181,0.195701,2498.232719,0,0
8071,,,1,0,1,1,0,1,14,0.147318,0.155964,0,0,0
9135,,,2,0,2,2,0,2,14,0.147339,0.156286,91.206774,0,0
66447,,,0,1,1,0,1,1,13,0.154772,0.16228,0,0,0
1164,,,4,0,4,4,0,4,12,0.183096,0.196234,14463,0,0
9443,,,0,1,1,0,1,1,14,0.143015,0.151316,0,0,0
24405,,,1,1,2,1,1,2,2,0.75,0.833333,2,0,0
29910,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
102696,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
62597,,,0,4,4,0,4,4,13,0.184056,0.201227,815.288749,0,0
63520,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0
25807,,,2,0,2,2,0,2,1,1,1,1,0,0
29069,,,0,2,2,0,2,2,3,0.571429,0.708333,3,0,0
3063,,,1,0,1,1,0,1,4,0.4,0.520833,0,0,0
28317,,,2,0,2,2,0,2,2,0.666667,0.75,4,0,0
65026,,,0,4,4,0,4,4,12,0.203859,0.235165,4262.647517,0,0
8334,,,0,2,2,0,2,2,15,0.142132,0.149115,211.227655,0,0
7154,,,4,0,4,4,0,4,14,0.16564,0.176827,6269.803291,0,0
65417,,,2,0,2,2,0,2,14,0.143829,0.15335,444.265044,0,0
65527,,,0,1,1,0,1,1,12,0.135964,0.140775,0,0,0
25157,,,2,1,3,2,1,3,11,0.157347,0.165154,4139,0,0
162733,,,0,1,1,0,1,1,12,0.135964,0.140775,0,0,0
163678,,,0,2,2,0,2,2,3,0.571429,0.708333,3,0,0
29011,,,1,0,1,1,0,1,4,0.4,0.520833,0,0,0
5253,,,0,2,2,0,2,2,14,0.143223,0.151327,2070,0,0
7114,,,1,0,1,1,0,1,15,0.125287,0.13053,0,0,0
166585,,,0,1,1,0,1,1,1,1,1,0,0,0
147222,,,1,0,1,1,0,1,1,1,1,0,0,0
12051,,,0,1,1,0,1,1,13,0.17191,0.18753,0,0,0
10386,,,0,2,2,0,2,2,11,0.200232,0.218734,7082.647471,0,0
145974,,,0,2,2,0,2,2,5,0.380952,0.514583,7,0,0
11537,,,1,0,1,1,0,1,6,0.285714,0.379167,0,0,0
21542,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
15327,,,0,1,1,0,1,1,3,0.5,0.583333,0,0,0
8606,,,3,0,3,3,0,3,2,0.8,0.875,5,0,0
7124,,,0,1,1,0,1,1,14,0.120372,0.126009,0,0,0
138901,,,0,1,1,0,1,1,13,0.169963,0.182135,0,0,0
24870,,,12,0,12,12,0,12,12,0.204745,0.228234,22472.296875,0,0
12581,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
11580,,,0,2,2,0,2,2,11,0.192508,0.206992,3919.488687,0,0
109189,,,0,2,2,0,2,2,2,0.666667,0.75,3,0,0
60992,,,0,1,1,0,1,1,13,0.165852,0.178274,0,0,0
140910,,,0,1,1,0,1,1,12,0.183811,0.201916,0,0,0
25918,,,0,1,1,0,1,1,14,0.155621,0.164131,0,0,0
5229,,,1,1,2,1,1,2,13,0.184285,0.19901,2070,0,0
14565,,,0,2,2,0,2,2,14,0.169213,0.185498,117.431883,0,0
24381,,,1,0,1,1,0,1,3,0.444444,0.541667,0,0,0
25929,,,0,1,1,0,1,1,14,0.15767,0.169916,0,0,0
4881,,,0,1,1,0,1,1,13,0.153011,0.162585,0,0,0
22772,,,0,2,2,0,2,2,14,0.167815,0.17979,2070,0,0
6158,,,1,0,1,1,0,1,15,0.14371,0.151114,0,0,0
5549,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
9771,,,0,1,1,0,1,1,14,0.109513,0.11247,0,0,0
13135,,,3,0,3,3,0,3,13,0.122974,0.127412,4139,0,0
5572,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
11531,,,0,2,2,0,2,2,12,0.202444,0.233258,291.634445,0,0
24537,,,0,2,2,0,2,2,12,0.202444,0.233258,291.634445,0,0
11142,,,0,1,1,0,1,1,14,0.162063,0.173565,0,0,0
6571,,,0,1,1,0,1,1,12,0.176105,0.19191,0,0,0
14457,,,0,1,1,0,1,1,12,0.176105,0.19191,0,0,0
21427,,,0,2,2,0,2,2,12,0.201734,0.232038,577.882502,0,0
6527,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
22373,,,0,2,2,0,2,2,11,0.176691,0.188682,2844.590778,0,0
12898,,,0,1,1,0,1,1,14,0.169698,0.181387,0,0,0
61030,,,0,1,1,0,1,1,1,1,1,0,0,0
6020,,,1,0,1,1,0,1,1,1,1,0,0,0
19818,,,0,3,3,0,3,3,13,0.166265,0.177065,9892.028009,0,0
12788,,,0,1,1,0,1,1,12,0.182596,0.198299,0,0,0
13354,,,0,8,8,0,8,8,12,0.216519,0.250791,30864.000911,0,0
14369,,,3,0,3,3,0,3,13,0.18934,0.20827,4576.332528,0,0
160865,,,9,0,9,9,0,9,13,0.190052,0.213104,19989.678632,0,0
148217,,,2,0,2,2,0,2,14,0.142631,0.149623,6204,0,0
27828,,,0,2,2,0,2,2,13,0.182354,0.196085,1075.583384,0,0
3547,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
4322,,,0,2,2,0,2,2,12,0.202444,0.233258,291.634445,0,0
6497,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
122678,,,0,1,1,0,1,1,14,0.177221,0.193208,0,0,0
164758,,,0,1,1,0,1,1,14,0.177221,0.193208,0,0,0
144889,,,0,1,1,0,1,1,14,0.142956,0.150954,0,0,0
13479,,,2,0,2,2,0,2,13,0.166787,0.180072,2070,0,0
62804,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
2482,,,0,1,1,0,1,1,1,1,1,0,0,0
11147,,,1,0,1,1,0,1,1,1,1,0,0,0
129467,,,0,4,4,0,4,4,12,0.189548,0.2065,3652.448522,0.166667,1
160633,,,0,3,3,0,3,3,13,0.16356,0.176337,1576.786402,0,0
13378,,,1,0,1,1,0,1,13,0.159357,0.16873,0,0,0
64356,,,2,4,6,2,4,6,12,0.201754,0.221945,16802.810315,0,0
113425,,,0,3,3,0,3,3,13,0.17621,0.190977,2417.084339,0,0
31843,,,1,4,5,1,4,5,13,0.174635,0.191386,2459.941169,0,0
125357,,,0,1,1,0,1,1,13,0.153045,0.162357,0,0,0
140979,,,0,2,2,0,2,2,12,0.20292,0.222652,1370.914251,0,0
5043,,,0,4,4,0,4,4,13,0.190559,0.208181,7448.87799,0,0
5492,,,4,0,4,4,0,4,13,0.169504,0.183918,2599.973362,0,0
1013,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
3156,,,0,2,2,0,2,2,13,0.186577,0.204077,542.409814,0,0
3229,,,0,2,2,0,2,2,13,0.155143,0.165416,1083.395133,0,0
6152,,,0,1,1,0,1,1,1,1,1,0,0,0
145933,,,1,0,1,1,0,1,1,1,1,0,0,0
10420,,,3,2,5,3,2,5,13,0.188461,0.208402,4202.490786,0,0
30576,,,0,2,2,0,2,2,13,0.184647,0.201181,868.026033,0,0
61646,,,1,2,3,1,2,3,13,0.187032,0.204843,1598.876655,0,0
63678,,,0,1,1,0,1,1,13,0.153124,0.162236,0,0,0
100114,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
141178,,,0,1,1,0,1,1,13,0.164352,0.175052,0,0,0
14894,,,7,0,7,7,0,7,12,0.196657,0.216288,9914.491324,0,0
221616,,,5,0,5,5,0,5,11,0.174341,0.186276,11728.967833,0,0
61489,,,7,0,7,7,0,7,13,0.196303,0.214301,5388.573885,0,0
8681,,,0,1,1,0,1,1,1,1,1,0,0,0
30788,,,1,0,1,1,0,1,1,1,1,0,0,0
137130,,,1,2,3,1,2,3,15,0.124864,0.130028,4139,0,0
3376,,,1,0,1,1,0,1,16,0.11101,0.11446,0,0,0
123834,,,1,0,1,1,0,1,14,0.149823,0.158403,0,0,0
5288,,,3,0,3,3,0,3,13,0.147623,0.15751,2319.982763,0,0
61402,,,0,1,1,0,1,1,14,0.128642,0.134803,0,0,0
23197,,,0,2,2,0,2,2,13,0.182628,0.199102,228.775228,0,0
25844,,,0,1,1,0,1,1,13,0.146713,0.154473,0,0,0
31143,,,1,1,2,1,1,2,12,0.171924,0.185195,2070,0,0
112874,,,0,1,1,0,1,1,14,0.159002,0.169827,0,0,0
7980,,,16,0,16,16,0,16,13,0.189046,0.209867,17251.926395,0,0
120860,,,0,1,1,0,1,1,14,0.159002,0.169827,0,0,0
64282,,,0,2,2,0,2,2,10,0.222234,0.243177,13232.473296,0,0
121153,,,0,3,3,0,3,3,12,0.193262,0.210847,3313.147738,0,0
129120,,,0,2,2,0,2,2,13,0.189271,0.205672,729.078553,0,0
175395,,,0,2,2,0,2,2,12,0.183844,0.198467,0,1,1
155753,,,0,1,1,0,1,1,12,0.17181,0.182132,0,0,0
140030,,,0,3,3,0,3,3,14,0.177997,0.195139,1136.179881,0,0
1635,,,0,3,3,0,3,3,12,0.21019,0.232185,4086.243877,0,0
3820,,,0,1,1,0,1,1,15,0.138334,0.145021,0,0,0
14019,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
64103,,,1,2,3,1,2,3,12,0.188822,0.20622,1140.261842,0.333333,1
140736,,,0,4,4,0,4,4,12,0.183925,0.201216,4845.567582,0,0
13329,,,1,0,1,1,0,1,13,0.155364,0.164978,0,0,0
211790,,,1,0,1,1,0,1,13,0.155364,0.164978,0,0,0
125014,,,0,4,4,0,4,4,12,0.180889,0.197717,2597.293832,0,0
66708,,,8,1,9,8,1,9,11,0.214634,0.239105,18177.235612,0.027778,1
116526,,,2,0,2,2,0,2,13,0.180259,0.19477,259.355437,0,0
138943,,,0,2,2,0,2,2,13,0.187201,0.20335,527.290098,0,0
6308,,,0,2,2,0,2,2,13,0.163897,0.175732,15.476544,0,0
7268,,,0,4,4,0,4,4,12,0.197294,0.21539,3127.102016,0,0
3055,,,0,1,1,0,1,1,14,0.144947,0.153358,0,0,0
61689,,,0,1,1,0,1,1,14,0.162063,0.173565,0,0,0
65662,,,6,0,6,6,0,6,12,0.20144,0.221873,15132.534628,0,0
166706,,,0,3,3,0,3,3,13,0.168278,0.180106,2487.052595,0,0
177286,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
264713,,,0,1,1,0,1,1,14,0.149122,0.157408,0,0,0
134845,,,10,0,10,10,0,10,13,0.175241,0.190273,33336.867475,0,0
20734,,,0,2,2,0,2,2,13,0.172196,0.18618,671.990036,0,0
143283,,,0,2,2,0,2,2,15,0.128786,0.134908,0.25,0,0
162077,,,4,0,4,4,0,4,14,0.147791,0.157141,1241.366845,0,0
254338,,,4,0,4,4,0,4,14,0.147791,0.157141,1241.366845,0,0
2537,,,0,1,1,0,1,1,15,0.14369,0.15301,0,0,0
2615,,,0,1,1,0,1,1,14,0.157263,0.167895,0,0,0
9483,,,3,5,8,3,5,8,13,0.181364,0.200103,9416.586553,0,0
28853,,,0,3,3,0,3,3,13,0.175687,0.189959,526.552031,0,0
60801,,,0,2,2,0,2,2,14,0.169213,0.185498,117.431883,0,0
30714,,,1,0,1,1,0,1,13,0.153192,0.162686,0,0,0
4128,,,0,2,2,0,2,2,12,0.2097,0.240264,2092.329943,0,0
61212,,,0,1,1,0,1,1,1,1,1,0,0,0
64486,,,1,0,1,1,0,1,1,1,1,0,0,0
28236,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0
163769,,,0,1,1,0,1,1,13,0.16443,0.175146,0,0,0
14252,,,0,1,1,0,1,1,1,1,1,0,0,0
148287,,,1,0,1,1,0,1,1,1,1,0,0,0
177883,,,0,1,1,0,1,1,14,0.159002,0.169827,0,0,0
64351,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
138607,,,1,2,3,1,2,3,12,0.200542,0.218206,1337.598198,0.333333,1
11161,,,0,1,1,0,1,1,12,0.17201,0.18239,0,0,0
61994,,,4,1,5,4,1,5,11,0.207723,0.227389,10207.682664,0,0
10286,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
14653,,,0,1,1,0,1,1,12,0.142259,0.15031,0,0,0
138347,,,0,1,1,0,1,1,14,0.167842,0.182064,0,0,0
31285,,,0,1,1,0,1,1,14,0.145609,0.156144,0,0,0
138610,,,0,5,5,0,5,5,12,0.219711,0.245329,29908.980589,0,0
6416,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
2577,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
12677,,,0,2,2,0,2,2,12,0.20144,0.220895,5441.545411,0,0
162879,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
27913,,,0,2,2,0,2,2,13,0.169186,0.182957,610.448227,0,0
28940,,,0,2,2,0,2,2,15,0.140207,0.147913,2070,0,0
2411,,,1,0,1,1,0,1,16,0.122974,0.128002,0,0,0
6097,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
124996,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
28139,,,1,7,8,1,7,8,12,0.208644,0.232941,17258.783177,0.035714,1
29823,,,0,3,3,0,3,3,13,0.179509,0.194249,2930.593258,0,0
23084,,,1,2,3,1,2,3,12,0.18829,0.203249,838.151375,0.333333,1
139804,,,0,9,9,0,9,9,12,0.221663,0.249292,20518.651586,0.138889,5
12945,,,1,2,3,1,2,3,11,0.202761,0.21948,1859.160834,0.333333,1
17110,,,9,2,11,9,2,11,12,0.197784,0.21883,10946.145774,0.054545,3
28195,,,0,2,2,0,2,2,12,0.185258,0.202276,794.101966,0,0
30247,,,0,5,5,0,5,5,12,0.211802,0.23577,5886.299893,0.1,1
3756,,,0,1,1,0,1,1,16,0.11101,0.11446,0,0,0
5831,,,0,2,2,0,2,2,12,0.201127,0.220296,1686.530407,0,0
160216,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
8348,,,0,1,1,0,1,1,13,0.172641,0.185033,0,0,0
10453,,,2,0,2,2,0,2,13,0.171171,0.182876,103.001382,0,0
29953,,,0,1,1,0,1,1,1,1,1,0,0,0
3786,,,1,0,1,1,0,1,1,1,1,0,0,0
1300,,,9,0,9,9,0,9,12,0.186711,0.203698,19244.692785,0,0
114611,,,0,1,1,0,1,1,11,0.185175,0.198636,0,0,0
4352,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
125599,,,0,7,7,0,7,7,10,0.230932,0.255395,43398.2478,0.095238,2
109258,,,0,1,1,0,1,1,13,0.152324,0.161926,0,0,0
264416,,,0,3,3,0,3,3,14,0.157718,0.17056,365.714499,0,0
137292,,,0,2,2,0,2,2,13,0.177039,0.190018,263.553842,0,0
137310,,,1,5,6,1,5,6,13,0.193353,0.215053,7515.835355,0.066667,1
160232,,,0,4,4,0,4,4,12,0.175182,0.190834,2292.200896,0.166667,1
176558,,,0,3,3,0,3,3,12,0.173233,0.187546,2195.570602,0,0
142814,,,0,6,6,0,6,6,12,0.204766,0.22554,9133.182366,0,0
145809,,,0,2,2,0,2,2,12,0.18559,0.200544,269.479611,0,0
176363,,,0,2,2,0,2,2,12,0.180103,0.194284,74.189751,0,0
5973,,,1,1,2,1,1,2,13,0.174165,0.185933,2,0,0
6529,,,1,2,3,1,2,3,13,0.195304,0.213569,549.262121,0.333333,1
24803,,,1,1,2,1,1,2,14,0.150007,0.159157,36.55263,0,0
31255,,,0,3,3,0,3,3,12,0.20607,0.226142,5045.524773,0,0
116770,,,0,2,2,0,2,2,12,0.171924,0.185195,2070,0,0
8867,,,1,0,1,1,0,1,13,0.146713,0.154473,0,0,0
141845,,,3,8,11,3,8,11,11,0.21499,0.242899,36834.385883,0,0
208068,,,0,6,6,0,6,6,12,0.19301,0.211492,4900.735259,0,0
6003,,,0,3,3,0,3,3,12,0.185093,0.201036,671.224662,0.333333,1
21763,,,0,2,2,0,2,2,12,0.203258,0.223283,4189.640615,0,0
61572,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
64637,,,0,3,3,0,3,3,12,0.20418,0.226236,3728.802282,0,0
65904,,,0,3,3,0,3,3,12,0.173961,0.189773,1294.155317,0,0
133944,,,0,2,2,0,2,2,12,0.173146,0.188017,267.771921,0,0
160213,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
1327,,,1,2,3,1,2,3,12,0.212803,0.23321,5039.107102,0,0
26015,,,0,1,1,0,1,1,13,0.18004,0.19416,0,0,0
141044,,,0,2,2,0,2,2,13,0.182741,0.199273,255.712113,0,0
141278,,,0,5,5,0,5,5,13,0.197765,0.220319,9487.83528,0,0
157635,,,0,2,2,0,2,2,13,0.180605,0.195259,2378.767084,0,0
2345,,,0,3,3,0,3,3,13,0.173349,0.185103,3612.623036,0,0
156153,,,0,3,3,0,3,3,13,0.17103,0.188249,584.810852,0,0
101352,,,1,0,1,1,0,1,13,0.147665,0.155917,0,0,0
24800,,,1,1,2,1,1,2,12,0.201087,0.220175,2070,0,0
29386,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
31743,,,0,4,4,0,4,4,12,0.204685,0.228099,21557.676401,0,0
64853,,,0,2,2,0,2,2,12,0.208833,0.229261,852.931071,0,0
134932,,,0,3,3,0,3,3,12,0.20286,0.223227,4764.509558,0,0
135805,,,0,2,2,0,2,2,12,0.185441,0.202676,2582.109652,0,0
135966,,,0,3,3,0,3,3,12,0.204261,0.22566,3039.48121,0,0
141236,,,0,1,1,0,1,1,14,0.153533,0.163861,0,0,0
1690,,,5,0,5,5,0,5,13,0.181317,0.196214,4365.243126,0,0
163927,,,0,2,2,0,2,2,12,0.215594,0.236502,6650.339848,0,0
178943,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
65739,,,0,1,1,0,1,1,13,0.165138,0.176125,0,0,0
160505,,,0,4,4,0,4,4,12,0.201479,0.220157,9046.5024,0,0
13200,,,0,6,6,0,6,6,12,0.17719,0.191814,6163.711103,0,0
62824,,,2,1,3,2,1,3,13,0.151466,0.160713,2094.166667,0,0
65643,,,2,0,2,2,0,2,13,0.153863,0.163477,24.793885,0,0
25166,,,0,1,1,0,1,1,13,0.175479,0.186397,0,0,0
6512,,,2,0,2,2,0,2,13,0.169949,0.182678,2070,0,0
64485,,,0,1,1,0,1,1,1,1,1,0,0,0
61396,,,1,0,1,1,0,1,1,1,1,0,0,0
27794,,,1,2,3,1,2,3,12,0.184548,0.1993,261.060662,0,0
1632,,,4,0,4,4,0,4,13,0.180479,0.195801,4213.671511,0.166667,1
14324,,,1,1,2,1,1,2,13,0.180652,0.19544,947.137402,0,0
22325,,,2,1,3,2,1,3,13,0.18589,0.202276,1509.219136,0,0
117768,,,4,1,5,4,1,5,13,0.195322,0.214495,5526.89951,0,0
9999,,,1,0,1,1,0,1,11,0.187625,0.199827,0,0,0
132986,,,0,2,2,0,2,2,13,0.165972,0.178845,551.34899,0,0
133288,,,0,2,2,0,2,2,12,0.1807,0.199028,1512.178219,0,0
144115,,,0,1,1,0,1,1,1,1,1,0,0,0
12215,,,1,0,1,1,0,1,1,1,1,0,0,0
158741,,,0,3,3,0,3,3,12,0.190858,0.207752,948.821036,0,0
7343,,,1,0,1,1,0,1,13,0.149079,0.157948,0,0,0
165462,,,0,1,1,0,1,1,14,0.131551,0.137318,0,0,0
165666,,,0,1,1,0,1,1,14,0.158722,0.169179,0,0,0
201395,,,0,1,1,0,1,1,14,0.163418,0.173854,0,0,0
29322,,,1,0,1,1,0,1,13,0.161797,0.171874,0,0,0
138602,,,0,1,1,0,1,1,15,0.136223,0.14391,0,0,0
61562,,,1,1,2,1,1,2,14,0.157694,0.170238,2070,0,0
28678,,,0,2,2,0,2,2,12,0.192687,0.207645,1161.134626,0,0
66393,,,0,5,5,0,5,5,12,0.194168,0.212276,12817.957222,0,0
141459,,,1,0,1,1,0,1,14,0.147749,0.154776,0,0,0
5818,,,0,1,1,0,1,1,14,0.162063,0.173565,0,0,0
161965,,,1,0,1,1,0,1,13,0.16261,0.172459,0,0,0
126554,,,5,0,5,5,0,5,11,0.203578,0.220243,5546.601999,0,0
30209,,,0,1,1,0,1,1,13,0.169921,0.18107,0,0,0
25676,,,1,4,5,1,4,5,12,0.204685,0.22587,2632.749675,0,0
9954,,,0,1,1,0,1,1,4,0.357143,0.466667,0,0,0
10115,,,2,0,2,2,0,2,3,0.5,0.633333,4,0,0
164211,,,0,1,1,0,1,1,1,1,1,0,0,0
138843,,,1,0,1,1,0,1,1,1,1,0,0,0
102450,,,2,0,2,2,0,2,13,0.153692,0.162976,222.444654,0,0
1919,,,11,0,11,11,0,11,13,0.198277,0.217668,11352.844951,0,0
12216,,,0,1,1,0,1,1,14,0.149477,0.158001,0,0,0
1773,,,5,0,5,5,0,5,13,0.175732,0.190394,2752.033566,0,0
16597,,,0,2,2,0,2,2,14,0.165561,0.176423,166.222288,0,0
65036,,,0,2,2,0,2,2,13,0.17181,0.183703,742.150851,0,0
66032,,,0,1,1,0,1,1,14,0.165481,0.17586,0,0,0
154434,,,0,1,1,0,1,1,14,0.165481,0.17586,0,0,0
66403,,,0,2,2,0,2,2,12,0.197445,0.213522,1113.022594,0,0
19798,,,2,0,2,2,0,2,13,0.178596,0.190978,120.245209,0,0
31554,,,1,3,4,1,3,4,12,0.20934,0.241135,9783.860268,0,0
135945,,,0,2,2,0,2,2,13,0.179401,0.194374,573.836009,0,0
63766,,,1,1,2,1,1,2,13,0.168101,0.178962,5837.476121,0,0
160797,,,0,1,1,0,1,1,13,0.16443,0.175146,0,0,0
177650,,,0,1,1,0,1,1,14,0.167016,0.17956,0,0,0
61988,,,2,3,5,2,3,5,12,0.188341,0.207914,4416.130158,0,0
5404,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
138612,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
155735,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
165051,,,0,1,1,0,1,1,11,0.185175,0.198636,0,0,0
7291,,,0,2,2,0,2,2,12,0.202207,0.220414,68.342371,0,0
3399,,,0,1,1,0,1,1,13,0.170509,0.182855,0,0,0
111939,,,0,1,1,0,1,1,1,1,1,0,0,0
12711,,,1,0,1,1,0,1,1,1,1,0,0,0
65590,,,0,4,4,0,4,4,12,0.204725,0.225733,3821.754698,0,0
10361,,,0,1,1,0,1,1,15,0.131184,0.13678,0,0,0
3333,,,0,3,3,0,3,3,12,0.20292,0.221187,3840.888179,0,0
5791,,,0,5,5,0,5,5,12,0.20414,0.223816,4115.401459,0.1,1
24608,,,1,0,1,1,0,1,13,0.169546,0.179921,0,0,0
65554,,,0,2,2,0,2,2,12,0.173858,0.188225,0,1,1
61721,,,0,2,2,0,2,2,13,0.157371,0.16686,2070,0,0
25773,,,1,0,1,1,0,1,14,0.135982,0.141856,0,0,0
163975,,,0,2,2,0,2,2,12,0.156243,0.16523,2070,0,0
100039,,,1,0,1,1,0,1,13,0.135139,0.140764,0,0,0
160739,,,0,4,4,0,4,4,13,0.168374,0.182299,1640.735626,0,0
3532,,,1,2,3,1,2,3,14,0.155679,0.165903,4261.3264,0,0
9937,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
30086,,,0,3,3,0,3,3,12,0.210147,0.231879,2057.274507,0,0
7106,,,0,2,2,0,2,2,13,0.18138,0.194915,41.080293,0,0
61356,,,0,1,1,0,1,1,14,0.152875,0.1616,0,0,0
4467,,,0,2,2,0,2,2,13,0.184285,0.19901,2070,0,0
12621,,,0,5,5,0,5,5,13,0.183485,0.201323,2583.198004,0,0
144066,,,2,1,3,2,1,3,13,0.190209,0.2061,1219.512653,0,0
3962,,,0,2,2,0,2,2,11,0.192079,0.207349,2612.464955,0,0
13556,,,1,0,1,1,0,1,14,0.155621,0.164131,0,0,0
14417,,,0,2,2,0,2,2,12,0.169186,0.181895,110.413774,0,0
29435,,,0,1,1,0,1,1,13,0.164157,0.173609,0,0,0
28320,,,3,1,4,3,1,4,12,0.196378,0.21373,8563.253365,0,0
157494,,,0,1,1,0,1,1,14,0.159002,0.169827,0,0,0
